,0,1
192,天哪 迪安的小说！！！拍成电视剧了,好姑娘不光芒万丈
193,原生家庭是一辈子逃不过的劫,、一蓑烟雨晴
194,天，上学时看的小说拍剧了！东霓西决南音北北呀[爱心][爱心],清歌没有酒.
195,西决是谁家孩子,爱打排球的叔孙骊洁
196,又有剧追喽，马伊琍白宇决对的好看[大拇指][应援][应援],方向来自⭐️⭐️的你
197,高中看的小说  龙城这个小地方  有太多的回忆,杨崽子👐👐
198,东霓笑着说三婶你要是我妈妈就好了给我整泪目了,卷卷卷毛👨‍🦱
199,有马伊琍，白宇，应该好看吧，来了来了,3月几号
200,看过小说的来看电视剧了,PPpppii😘
201,这不是笛安的小说吗？,那个人说🤗
202,这江意真的很讨厌，三观不正，自己没厉害还非要别人跟她搞婚外情，那个妹妹要去广州跟人开房，她就带着去，这还问西决怎么站队，废话，人姐不站，站方静会吗？从根本上她和方静会一样瞧不起东霓，还好意思说了解懂你，是东霓最好的朋友，有江意这样的朋友真的很悲哀！,爱打篮球de鲜于浩旷
203,笛安小说？？？？,图殇🍧
204,一口气看六集，欺负人给我气的肝疼，转眼一看我对象泪流满面[捂脸笑],爱吃面的白小宇～
205,如果父母可以选择，我想每个家庭应该都很幸福吧,薛定谔的猫@🍁
206,感觉每个人物性格都很鲜明，特别是一家人在一起的时候真的太温暖了,听说你不喜欢吃南瓜
207,白宇就是郑西决本决！！！！！！,miss白日做梦
208,来看白宇新剧咯[呲牙],小黑咪饲养员
209,白宇演的好好啊,小宇宙刺猬
210,爱你，西决,1s1ssyy
211,西决很帅啊,荀诩孝和
212,片头真不错,Superayo127
213,龙城来了[色],有坚持的朱迪
214,提前更了[应援],菜白白菜3
215,[应援]我来看看西决,大白是小太阳啊
216,来啦，看看西决,大白是小太阳啊
217,马伊琍的假发是在考验观者的审美还是忍耐力？戏弄,聆～听518
218,哇，才发现是笛安的小说拍的，以前超级喜欢看《西决》三部曲,lia林安安
219,原生家庭的我总是感觉自己是敏感脆弱的，很在意别人的想法，原生家庭的不足条件和父母错误的育儿观总是让我产生深深的自卑感，觉得什么都不如别人，长大后干任何事都畏手畏脚，唯恐自己做不好引起他人不满，尤其害怕竞争。[捂脸笑],卤煮～
